id,length,count_A,count_R,count_N,count_D,count_C,count_Q,count_E,count_G,count_H,count_I,count_L,count_K,count_M,count_F,count_P,count_S,count_T,count_W,count_Y,count_V,nterm_freq_A,nterm_freq_R,nterm_freq_N,nterm_freq_D,nterm_freq_C,nterm_freq_Q,nterm_freq_E,nterm_freq_G,nterm_freq_H,nterm_freq_I,nterm_freq_L,nterm_freq_K,nterm_freq_M,nterm_freq_F,nterm_freq_P,nterm_freq_S,nterm_freq_T,nterm_freq_W,nterm_freq_Y,nterm_freq_V,cterm_freq_A,cterm_freq_R,cterm_freq_N,cterm_freq_D,cterm_freq_C,cterm_freq_Q,cterm_freq_E,cterm_freq_G,cterm_freq_H,cterm_freq_I,cterm_freq_L,cterm_freq_K,cterm_freq_M,cterm_freq_F,cterm_freq_P,cterm_freq_S,cterm_freq_T,cterm_freq_W,cterm_freq_Y,cterm_freq_V,central_freq_A,central_freq_R,central_freq_N,central_freq_D,central_freq_C,central_freq_Q,central_freq_E,central_freq_G,central_freq_H,central_freq_I,central_freq_L,central_freq_K,central_freq_M,central_freq_F,central_freq_P,central_freq_S,central_freq_T,central_freq_W,central_freq_Y,central_freq_V,nterm_hydrophobic,cterm_hydrophobic,central_hydrophobic,nterm_polar,cterm_polar,central_polar,nterm_positive,cterm_positive,central_positive,nterm_negative,cterm_negative,central_negative,nterm_special,cterm_special,central_special,gradient_A,gradient_R,gradient_N,gradient_D,gradient_C,gradient_Q,gradient_E,gradient_G,gradient_H,gradient_I,gradient_L,gradient_K,gradient_M,gradient_F,gradient_P,gradient_S,gradient_T,gradient_W,gradient_Y,gradient_V
P25098|CHEMBL4079|G-protein,689,39,44,18,40,14,32,60,41,21,31,76,54,24,36,31,41,22,7,22,36,0.11764705882352941,0.04411764705882353,0.0,0.04411764705882353,0.0,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.0,0.04411764705882353,0.1323529411764706,0.10294117647058823,0.058823529411764705,0.04411764705882353,0.04411764705882353,0.08823529411764706,0.029411764705882353,0.0,0.04411764705882353,0.058823529411764705,0.04411764705882353,0.08823529411764706,0.029411764705882353,0.04411764705882353,0.014705882352941176,0.10294117647058823,0.058823529411764705,0.058823529411764705,0.0,0.029411764705882353,0.11764705882352941,0.11764705882352941,0.014705882352941176,0.014705882352941176,0.07352941176470588,0.058823529411764705,0.0,0.014705882352941176,0.014705882352941176,0.10294117647058823,0.05063291139240506,0.06329113924050633,0.028933092224231464,0.06148282097649186,0.023508137432188065,0.04159132007233273,0.09041591320072333,0.06329113924050633,0.0379746835443038,0.04701627486437613,0.10669077757685352,0.0705244122965642,0.034358047016274866,0.05786618444846293,0.04159132007233273,0.05605786618444846,0.03616636528028933,0.0108499095840868,0.0325497287522604,0.045207956600361664,0.5,0.35294117647058826,0.38517179023508136,0.14705882352941177,0.19117647058823528,0.162748643761302,0.14705882352941177,0.20588235294117646,0.1717902350813743,0.1323529411764706,0.10294117647058823,0.1518987341772152,0.07352941176470588,0.14705882352941177,0.12839059674502712,-0.07352941176470587,0.04411764705882353,0.029411764705882353,0.0,0.014705882352941176,0.07352941176470587,-0.02941176470588236,0.029411764705882353,0.0,-0.01470588235294118,-0.01470588235294118,0.01470588235294118,-0.044117647058823525,-0.029411764705882356,0.029411764705882353,-0.02941176470588236,-0.029411764705882353,0.014705882352941176,-0.029411764705882356,0.044117647058823525
O15111|CHEMBL3476|Inhibitor,745,34,32,27,35,20,39,58,44,27,49,91,51,25,18,32,62,28,12,22,39,0.04054054054054054,0.10810810810810811,0.05405405405405406,0.013513513513513514,0.04054054054054054,0.02702702702702703,0.0945945945945946,0.10810810810810811,0.04054054054054054,0.05405405405405406,0.10810810810810811,0.06756756756756757,0.04054054054054054,0.013513513513513514,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.013513513513513514,0.04054054054054054,0.06756756756756757,0.0,0.06756756756756757,0.04054054054054054,0.02702702702702703,0.05405405405405406,0.12162162162162163,0.05405405405405406,0.05405405405405406,0.04054054054054054,0.0945945945945946,0.0,0.04054054054054054,0.0,0.05405405405405406,0.10810810810810811,0.0945945945945946,0.04054054054054054,0.0,0.04054054054054054,0.04355108877721943,0.04020100502512563,0.03015075376884422,0.051926298157453935,0.02512562814070352,0.05527638190954774,0.07035175879396985,0.05360134003350084,0.03350083752093802,0.07035175879396985,0.1273031825795645,0.07705192629815745,0.031825795644891124,0.02847571189279732,0.04020100502512563,0.08710217755443886,0.031825795644891124,0.011725293132328308,0.035175879396984924,0.05527638190954774,0.33783783783783783,0.32432432432432434,0.4036850921273032,0.13513513513513514,0.32432432432432434,0.20435510887772193,0.21621621621621623,0.05405405405405406,0.1507537688442211,0.10810810810810811,0.16216216216216217,0.12227805695142378,0.20270270270270271,0.13513513513513514,0.11892797319932999,0.02702702702702703,-0.10810810810810811,0.013513513513513514,0.02702702702702703,-0.013513513513513514,0.02702702702702703,0.02702702702702703,-0.05405405405405406,0.013513513513513514,-0.013513513513513514,-0.013513513513513514,-0.06756756756756757,0.0,-0.013513513513513514,0.0,0.08108108108108109,0.06756756756756757,0.013513513513513514,-0.013513513513513514,0.0
O14920|CHEMBL1991|Inhibitor,756,38,45,33,36,18,61,67,37,13,34,97,43,22,18,33,52,40,15,14,40,0.04,0.10666666666666667,0.05333333333333334,0.0,0.04,0.08,0.09333333333333334,0.08,0.02666666666666667,0.06666666666666667,0.06666666666666667,0.02666666666666667,0.04,0.013333333333333334,0.04,0.05333333333333334,0.08,0.05333333333333334,0.0,0.04,0.09333333333333334,0.013333333333333334,0.04,0.04,0.02666666666666667,0.10666666666666667,0.14666666666666667,0.013333333333333334,0.02666666666666667,0.013333333333333334,0.12,0.02666666666666667,0.013333333333333334,0.013333333333333334,0.05333333333333334,0.13333333333333333,0.06666666666666667,0.02666666666666667,0.0,0.02666666666666667,0.0462046204620462,0.0594059405940594,0.0429042904290429,0.054455445544554455,0.02145214521452145,0.07755775577557755,0.08085808580858085,0.04950495049504951,0.01485148514851485,0.0462046204620462,0.13696369636963696,0.06435643564356436,0.0297029702970297,0.026402640264026403,0.0429042904290429,0.0627062706270627,0.04785478547854786,0.01485148514851485,0.0231023102310231,0.057755775577557754,0.32,0.30666666666666664,0.3811881188118812,0.26666666666666666,0.3466666666666667,0.23102310231023102,0.16,0.06666666666666667,0.13861386138613863,0.09333333333333334,0.18666666666666668,0.1353135313531353,0.16,0.09333333333333334,0.11386138613861387,0.05333333333333334,-0.09333333333333334,-0.013333333333333336,0.04,-0.013333333333333332,0.026666666666666672,0.05333333333333333,-0.06666666666666667,0.0,-0.05333333333333333,0.05333333333333333,0.0,-0.026666666666666665,0.0,0.013333333333333336,0.07999999999999999,-0.013333333333333336,-0.02666666666666667,0.0,-0.013333333333333332
Q9UIK4|CHEMBL3123|Death-associated,370,19,28,14,20,3,14,37,15,11,27,37,26,7,20,13,27,17,3,8,24,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.0,0.10810810810810811,0.10810810810810811,0.08108108108108109,0.0,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.10810810810810811,0.05405405405405406,0.08108108108108109,0.0,0.0,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.1891891891891892,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.0,0.10810810810810811,0.0,0.05405405405405406,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.0,0.0,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.0,0.0,0.02702702702702703,0.05067567567567568,0.06756756756756757,0.04054054054054054,0.0472972972972973,0.006756756756756757,0.033783783783783786,0.09797297297297297,0.04054054054054054,0.030405405405405407,0.08108108108108109,0.11148648648648649,0.07094594594594594,0.013513513513513514,0.05405405405405406,0.030405405405405407,0.06756756756756757,0.05067567567567568,0.010135135135135136,0.02364864864864865,0.07094594594594594,0.40540540540540543,0.1891891891891892,0.4155405405405405,0.21621621621621623,0.1891891891891892,0.19256756756756757,0.08108108108108109,0.32432432432432434,0.16891891891891891,0.16216216216216217,0.21621621621621623,0.14527027027027026,0.13513513513513514,0.08108108108108109,0.0777027027027027,0.0,0.16216216216216217,0.0,0.05405405405405406,0.02702702702702703,-0.10810810810810811,0.0,-0.08108108108108109,0.05405405405405406,-0.02702702702702703,0.05405405405405406,0.02702702702702703,-0.08108108108108109,-0.10810810810810811,0.0,0.02702702702702703,0.05405405405405406,0.0,-0.02702702702702703,-0.02702702702702703
Q96GD4|CHEMBL2185|Serine/threonine-protein,344,22,26,12,12,5,13,25,19,13,18,40,22,9,10,25,22,13,4,13,21,0.058823529411764705,0.08823529411764706,0.029411764705882353,0.0,0.0,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.0,0.0,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.0,0.14705882352941177,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.14705882352941177,0.11764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.029411764705882353,0.0,0.029411764705882353,0.0,0.11764705882352941,0.0,0.0,0.0,0.14705882352941177,0.14705882352941177,0.0,0.029411764705882353,0.0,0.11764705882352941,0.05434782608695652,0.06884057971014493,0.03260869565217391,0.043478260869565216,0.018115942028985508,0.028985507246376812,0.07971014492753623,0.06159420289855073,0.043478260869565216,0.06521739130434782,0.11956521739130435,0.07246376811594203,0.028985507246376812,0.036231884057971016,0.05434782608695652,0.050724637681159424,0.03985507246376811,0.007246376811594203,0.03985507246376811,0.05434782608695652,0.3235294117647059,0.4117647058823529,0.4057971014492754,0.2647058823529412,0.2647058823529412,0.15217391304347827,0.14705882352941177,0.14705882352941177,0.18478260869565216,0.058823529411764705,0.029411764705882353,0.12318840579710146,0.20588235294117646,0.14705882352941177,0.13405797101449277,0.08823529411764706,0.029411764705882346,0.029411764705882353,0.0,0.0,-0.02941176470588236,-0.029411764705882353,-0.058823529411764705,0.029411764705882353,0.0,0.029411764705882346,-0.058823529411764705,-0.029411764705882353,0.0,0.0,0.058823529411764705,-0.058823529411764705,0.0,-0.058823529411764705,0.058823529411764705
O75676|CHEMBL3125|Ribosomal,772,68,61,17,32,10,38,60,65,21,25,88,36,13,36,50,52,28,6,17,49,0.11688311688311688,0.05194805194805195,0.025974025974025976,0.06493506493506493,0.012987012987012988,0.012987012987012988,0.1038961038961039,0.1038961038961039,0.025974025974025976,0.012987012987012988,0.11688311688311688,0.1038961038961039,0.025974025974025976,0.025974025974025976,0.0,0.025974025974025976,0.03896103896103896,0.0,0.025974025974025976,0.1038961038961039,0.16883116883116883,0.14285714285714285,0.06493506493506493,0.0,0.0,0.012987012987012988,0.025974025974025976,0.09090909090909091,0.0,0.0,0.06493506493506493,0.07792207792207792,0.012987012987012988,0.05194805194805195,0.12987012987012986,0.09090909090909091,0.025974025974025976,0.0,0.0,0.03896103896103896,0.0744336569579288,0.0744336569579288,0.016181229773462782,0.043689320388349516,0.014563106796116505,0.05825242718446602,0.08090614886731391,0.08090614886731391,0.030744336569579287,0.038834951456310676,0.11974110032362459,0.03559870550161812,0.016181229773462782,0.04854368932038835,0.06472491909385113,0.06957928802588997,0.0372168284789644,0.009708737864077669,0.024271844660194174,0.061488673139158574,0.42857142857142855,0.33766233766233766,0.3932038834951456,0.1038961038961039,0.19480519480519481,0.18122977346278318,0.18181818181818182,0.22077922077922077,0.1407766990291262,0.16883116883116883,0.025974025974025976,0.12459546925566344,0.11688311688311688,0.22077922077922077,0.16019417475728157,0.05194805194805195,0.0909090909090909,0.03896103896103895,-0.06493506493506493,-0.012987012987012988,0.0,-0.07792207792207792,-0.012987012987012991,-0.025974025974025976,-0.012987012987012988,-0.05194805194805195,-0.025974025974025983,-0.012987012987012988,0.025974025974025976,0.12987012987012986,0.06493506493506493,-0.012987012987012984,0.0,-0.025974025974025976,-0.06493506493506494
Q9XZT6|CHEMBL4760|Deoxynucleoside,250,14,17,13,7,5,13,24,9,6,14,24,16,7,7,11,20,13,4,12,14,0.2,0.04,0.0,0.0,0.04,0.04,0.08,0.08,0.0,0.04,0.04,0.08,0.04,0.04,0.04,0.04,0.12,0.0,0.04,0.04,0.08,0.12,0.04,0.04,0.0,0.12,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.04,0.12,0.2,0.0,0.0,0.0,0.12,0.035,0.065,0.06,0.03,0.02,0.045,0.11,0.035,0.03,0.06,0.11,0.065,0.03,0.025,0.035,0.07,0.05,0.02,0.055,0.05,0.44,0.32,0.385,0.2,0.36,0.225,0.12,0.16,0.16,0.08,0.04,0.14,0.16,0.12,0.09,-0.12000000000000001,0.07999999999999999,0.04,0.04,-0.04,0.07999999999999999,-0.08,-0.08,0.0,0.0,0.0,-0.04,-0.04,0.0,0.07999999999999999,0.16,-0.12,0.0,-0.04,0.07999999999999999
Q13464|CHEMBL3231|Rho-associated,1354,71,81,81,89,18,81,158,42,28,49,143,136,39,42,34,84,61,11,36,70,0.05925925925925926,0.08148148148148149,0.05185185185185185,0.1037037037037037,0.007407407407407408,0.007407407407407408,0.06666666666666667,0.037037037037037035,0.007407407407407408,0.044444444444444446,0.0962962962962963,0.0962962962962963,0.044444444444444446,0.06666666666666667,0.022222222222222223,0.07407407407407407,0.02962962962962963,0.014814814814814815,0.02962962962962963,0.05925925925925926,0.05925925925925926,0.05925925925925926,0.044444444444444446,0.05185185185185185,0.05925925925925926,0.02962962962962963,0.02962962962962963,0.022222222222222223,0.05925925925925926,0.022222222222222223,0.07407407407407407,0.11851851851851852,0.007407407407407408,0.044444444444444446,0.08148148148148149,0.07407407407407407,0.06666666666666667,0.014814814814814815,0.014814814814814815,0.06666666666666667,0.0507380073800738,0.05719557195571956,0.06273062730627306,0.06273062730627306,0.008302583025830259,0.07011070110701106,0.13376383763837638,0.03136531365313653,0.017527675276752766,0.03690036900369004,0.11070110701107011,0.09870848708487084,0.02952029520295203,0.024907749077490774,0.01845018450184502,0.05904059040590406,0.04428044280442804,0.006457564575645757,0.027675276752767528,0.048892988929889296,0.4148148148148148,0.3037037037037037,0.33579335793357934,0.16296296296296298,0.21481481481481482,0.23616236162361623,0.18518518518518517,0.23703703703703705,0.17343173431734318,0.17037037037037037,0.08148148148148149,0.19649446494464945,0.06666666666666667,0.16296296296296298,0.058118081180811805,0.0,-0.022222222222222227,-0.007407407407407404,-0.05185185185185185,0.05185185185185186,0.022222222222222223,-0.037037037037037035,-0.014814814814814812,0.05185185185185186,-0.022222222222222223,-0.022222222222222227,0.022222222222222227,-0.037037037037037035,-0.02222222222222222,0.05925925925925926,0.0,0.037037037037037035,0.0,-0.014814814814814815,0.007407407407407404
P11309|CHEMBL2147|Serine/threonine-protein,313,14,22,8,20,6,11,24,22,13,19,38,12,4,14,19,23,8,7,7,22,0.16129032258064516,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0967741935483871,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.12903225806451613,0.03225806451612903,0.03225806451612903,0.0,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03187250996015936,0.08366533864541832,0.0199203187250996,0.07171314741035857,0.0199203187250996,0.03187250996015936,0.0796812749003984,0.0796812749003984,0.03187250996015936,0.06374501992031872,0.11155378486055777,0.027888446215139442,0.00796812749003984,0.055776892430278883,0.05179282868525897,0.07171314741035857,0.02390438247011952,0.02390438247011952,0.027888446215139442,0.08366533864541832,0.41935483870967744,0.3225806451612903,0.4063745019920319,0.16129032258064516,0.25806451612903225,0.14741035856573706,0.22580645161290322,0.12903225806451613,0.14342629482071714,0.06451612903225806,0.12903225806451613,0.15139442231075698,0.12903225806451613,0.16129032258064516,0.15139442231075698,-0.12903225806451613,-0.03225806451612903,-0.03225806451612903,0.0,-0.03225806451612903,0.0967741935483871,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,-0.06451612903225806,-0.0967741935483871,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903
Q16513|CHEMBL3032|Protein,984,54,67,40,66,15,46,79,43,17,49,101,66,22,44,56,78,51,10,18,62,0.04081632653061224,0.061224489795918366,0.05102040816326531,0.08163265306122448,0.0,0.04081632653061224,0.10204081632653061,0.030612244897959183,0.02040816326530612,0.061224489795918366,0.12244897959183673,0.14285714285714285,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.0,0.01020408163265306,0.05102040816326531,0.05102040816326531,0.12244897959183673,0.02040816326530612,0.10204081632653061,0.01020408163265306,0.01020408163265306,0.11224489795918367,0.02040816326530612,0.01020408163265306,0.07142857142857142,0.07142857142857142,0.061224489795918366,0.030612244897959183,0.07142857142857142,0.09183673469387756,0.05102040816326531,0.030612244897959183,0.02040816326530612,0.01020408163265306,0.030612244897959183,0.05710659898477157,0.06218274111675127,0.04187817258883249,0.06091370558375635,0.017766497461928935,0.05203045685279188,0.07360406091370558,0.048223350253807105,0.017766497461928935,0.04568527918781726,0.10406091370558376,0.0583756345177665,0.021573604060913704,0.044416243654822336,0.05710659898477157,0.08248730964467005,0.05583756345177665,0.01015228426395939,0.02030456852791878,0.06852791878172589,0.32653061224489793,0.35714285714285715,0.37182741116751267,0.21428571428571427,0.11224489795918367,0.23223350253807107,0.22448979591836735,0.19387755102040816,0.1383248730964467,0.1836734693877551,0.21428571428571427,0.13451776649746192,0.05102040816326531,0.12244897959183673,0.12309644670050761,0.010204081632653066,0.061224489795918366,-0.030612244897959186,0.02040816326530613,0.01020408163265306,-0.030612244897959183,0.010204081632653059,-0.010204081632653062,-0.01020408163265306,0.010204081632653059,-0.05102040816326531,-0.08163265306122448,0.010204081632653062,0.05102040816326531,0.07142857142857144,-0.030612244897959176,-0.010204081632653059,0.02040816326530612,0.0,-0.020408163265306124
P41240|CHEMBL2634|Tyrosine-protein,450,33,21,15,24,10,13,34,33,11,17,46,35,13,15,19,24,22,8,20,37,0.13333333333333333,0.0,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.044444444444444446,0.08888888888888889,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.08888888888888889,0.044444444444444446,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.08888888888888889,0.022222222222222223,0.08888888888888889,0.022222222222222223,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.08888888888888889,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.06388888888888888,0.05277777777777778,0.03611111111111111,0.05,0.016666666666666666,0.025,0.07777777777777778,0.08055555555555556,0.016666666666666666,0.03611111111111111,0.10555555555555556,0.08333333333333333,0.027777777777777776,0.03333333333333333,0.03333333333333333,0.058333333333333334,0.04722222222222222,0.016666666666666666,0.05,0.08888888888888889,0.4222222222222222,0.4,0.4222222222222222,0.2,0.1111111111111111,0.16666666666666666,0.08888888888888889,0.17777777777777778,0.1527777777777778,0.1111111111111111,0.15555555555555556,0.12777777777777777,0.17777777777777778,0.15555555555555556,0.13055555555555556,-0.04444444444444444,0.044444444444444446,0.0,0.0,0.0,0.0,0.044444444444444446,-0.04444444444444444,0.06666666666666667,-0.04444444444444444,0.08888888888888888,-0.02222222222222222,0.022222222222222223,-0.022222222222222223,0.022222222222222227,-0.022222222222222223,-0.06666666666666667,0.0,0.0,-0.02222222222222222
P52333|CHEMBL2148|Tyrosine-protein,1124,88,78,15,59,32,53,66,79,37,37,151,42,20,46,77,89,38,15,30,72,0.09821428571428571,0.044642857142857144,0.008928571428571428,0.03571428571428571,0.026785714285714284,0.03571428571428571,0.05357142857142857,0.05357142857142857,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.008928571428571428,0.008928571428571428,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.017857142857142856,0.026785714285714284,0.044642857142857144,0.08035714285714286,0.05357142857142857,0.0,0.03571428571428571,0.0625,0.026785714285714284,0.08928571428571429,0.0625,0.044642857142857144,0.0,0.13392857142857142,0.026785714285714284,0.03571428571428571,0.05357142857142857,0.09821428571428571,0.09821428571428571,0.026785714285714284,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.07555555555555556,0.07444444444444444,0.015555555555555555,0.056666666666666664,0.024444444444444446,0.051111111111111114,0.05555555555555555,0.07333333333333333,0.03111111111111111,0.03666666666666667,0.13333333333333333,0.042222222222222223,0.016666666666666666,0.035555555555555556,0.06,0.07333333333333333,0.034444444444444444,0.012222222222222223,0.027777777777777776,0.07,0.44642857142857145,0.375,0.4077777777777778,0.1875,0.15178571428571427,0.17444444444444446,0.08928571428571429,0.125,0.14777777777777779,0.08928571428571429,0.125,0.11222222222222222,0.1875,0.22321428571428573,0.15777777777777777,-0.01785714285714285,0.008928571428571425,-0.008928571428571428,0.0,0.03571428571428571,-0.008928571428571428,0.03571428571428572,0.008928571428571432,0.008928571428571432,-0.03571428571428571,-0.008928571428571425,0.017857142857142856,0.026785714285714284,-0.017857142857142856,-0.008928571428571425,-0.008928571428571425,-0.008928571428571428,0.0,-0.008928571428571428,-0.008928571428571432
O75582|CHEMBL4237|Ribosomal,802,51,32,29,45,10,29,60,53,32,37,83,67,19,38,35,63,47,6,20,46,0.0875,0.025,0.025,0.0375,0.0,0.0125,0.1,0.2,0.0375,0.025,0.1125,0.075,0.025,0.025,0.0,0.05,0.075,0.0,0.025,0.0625,0.05,0.05,0.0625,0.0375,0.0125,0.0375,0.05,0.025,0.0375,0.0,0.05,0.1125,0.0125,0.0375,0.0625,0.2125,0.1125,0.0,0.0125,0.025,0.06230529595015576,0.040498442367601244,0.03426791277258567,0.06074766355140187,0.014018691588785047,0.03894080996884735,0.07476635514018691,0.05451713395638629,0.040498442367601244,0.05451713395638629,0.10903426791277258,0.08099688473520249,0.024922118380062305,0.0514018691588785,0.04672897196261682,0.06542056074766354,0.04984423676012461,0.009345794392523364,0.0264797507788162,0.06074766355140187,0.3625,0.1875,0.3987538940809969,0.1625,0.425,0.18847352024922118,0.1375,0.2,0.16199376947040497,0.1375,0.0875,0.13551401869158877,0.2,0.1,0.11526479750778816,-0.03749999999999999,0.025,0.0375,0.0,0.0125,0.024999999999999998,-0.05,-0.17500000000000002,0.0,-0.025,-0.0625,0.037500000000000006,-0.0125,0.012499999999999997,0.0625,0.16249999999999998,0.037500000000000006,0.0,-0.0125,-0.0375
P11799|CHEMBL3062|Myosin,1906,136,83,65,89,42,92,193,129,24,86,116,167,29,57,114,150,137,22,40,135,0.04736842105263158,0.07368421052631578,0.02631578947368421,0.02631578947368421,0.010526315789473684,0.03684210526315789,0.05789473684210526,0.1,0.021052631578947368,0.03684210526315789,0.05789473684210526,0.05789473684210526,0.005263157894736842,0.02631578947368421,0.1,0.08421052631578947,0.08421052631578947,0.015789473684210527,0.02631578947368421,0.10526315789473684,0.07894736842105263,0.042105263157894736,0.021052631578947368,0.07368421052631578,0.02631578947368421,0.015789473684210527,0.15263157894736842,0.07894736842105263,0.015789473684210527,0.03684210526315789,0.042105263157894736,0.09473684210526316,0.042105263157894736,0.021052631578947368,0.03684210526315789,0.07368421052631578,0.04736842105263158,0.010526315789473684,0.031578947368421054,0.05789473684210526,0.07339449541284404,0.0399737876802097,0.03669724770642202,0.045871559633027525,0.022935779816513763,0.053735255570117955,0.10026212319790301,0.062254259501965926,0.011140235910878113,0.047182175622542594,0.063564875491481,0.09043250327653997,0.01310615989515072,0.03145478374836173,0.057667103538663174,0.07863695937090433,0.07339449541284404,0.011140235910878113,0.019003931847968544,0.06815203145478375,0.32105263157894737,0.32105263157894737,0.3269986893840105,0.23157894736842105,0.15789473684210525,0.24246395806028834,0.15263157894736842,0.15263157894736842,0.14154652686762778,0.08421052631578947,0.22631578947368422,0.14613368283093053,0.21052631578947367,0.14210526315789473,0.14285714285714285,0.03157894736842105,-0.03157894736842105,-0.005263157894736841,0.047368421052631574,0.015789473684210527,-0.021052631578947364,0.09473684210526316,-0.02105263157894738,-0.005263157894736841,0.0,-0.015789473684210527,0.0368421052631579,0.03684210526315789,-0.005263157894736841,-0.06315789473684211,-0.01052631578947369,-0.03684210526315789,-0.005263157894736843,0.005263157894736845,-0.047368421052631574
P28867|CHEMBL2560|Protein,674,31,29,26,42,23,27,49,44,17,40,56,62,18,49,26,37,32,10,19,37,0.07462686567164178,0.04477611940298507,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.04477611940298507,0.1044776119402985,0.04477611940298507,0.014925373134328358,0.029850746268656716,0.07462686567164178,0.08955223880597014,0.04477611940298507,0.05970149253731343,0.05970149253731343,0.07462686567164178,0.07462686567164178,0.014925373134328358,0.04477611940298507,0.04477611940298507,0.014925373134328358,0.014925373134328358,0.05970149253731343,0.08955223880597014,0.0,0.04477611940298507,0.08955223880597014,0.014925373134328358,0.014925373134328358,0.029850746268656716,0.08955223880597014,0.11940298507462686,0.014925373134328358,0.13432835820895522,0.1044776119402985,0.1044776119402985,0.0,0.0,0.014925373134328358,0.04477611940298507,0.046296296296296294,0.046296296296296294,0.03888888888888889,0.06296296296296296,0.040740740740740744,0.03888888888888889,0.06666666666666667,0.07407407407407407,0.027777777777777776,0.06666666666666667,0.08333333333333333,0.08888888888888889,0.025925925925925925,0.06666666666666667,0.027777777777777776,0.046296296296296294,0.05,0.016666666666666666,0.027777777777777776,0.05740740740740741,0.3880597014925373,0.34328358208955223,0.3907407407407407,0.208955223880597,0.208955223880597,0.17407407407407408,0.14925373134328357,0.14925373134328357,0.16296296296296298,0.13432835820895522,0.1791044776119403,0.12962962962962962,0.11940298507462686,0.11940298507462686,0.1425925925925926,-0.059701492537313425,-0.029850746268656712,0.04477611940298507,0.059701492537313425,-0.014925373134328358,0.0,-0.01492537313432836,-0.029850746268656712,0.0,0.0,0.01492537313432836,0.02985074626865672,-0.029850746268656712,0.07462686567164178,0.04477611940298507,0.02985074626865672,-0.07462686567164178,-0.014925373134328358,-0.029850746268656712,0.0
